id,state_id,address_line1,address_line2,city,postal_code,created_date,modified_date,address_type
13627,79,3098 Eastgate Ave,,Puyallup,98371,2020-02-24,2020-02-24,both
13678,50,7791 Running Springs Road,,Goulburn,2580,2020-02-18,2020-02-20,both
13714,79,1865 Scenic Ct.,,Bellingham,98225,2020-01-19,2020-01-23,both
13737,77,2111 Ringing Dr,,Warrnambool,3280,2020-01-11,2020-01-13,both
13748,77,9189 Shady Ln.,,Cranbourne,3977,2020-02-22,2020-02-24,both
13775,50,3920 Valley Run,,Milsons Point,2061,2019-10-06,2019-10-10,both
13783,77,8468 Clifford Court,,Seaford,3198,2020-02-07,2020-02-12,both
13803,79,2969 Broadmoor Avenue,,Burien,98168,2020-02-26,2020-03-02,both
13816,50,7530 Eola,,St. Leonards,2065,2019-12-18,2019-12-19,both
13828,9,404 Sunshine,,Long Beach,90802,2019-12-04,2019-12-09,both
13829,7,191 Trail Way,,Cliffside,V8Y 1L1,2019-10-18,2019-10-20,both
13844,50,115 Santa Fe Street,,Lavender Bay,2060,2019-09-27,2019-10-02,both
13852,9,5149 Thistle Court,,Burbank,91502,2019-09-17,2019-09-21,both
13854,9,8521 C Mt. Hood Circle,,Berkeley,94704,2019-08-24,2019-08-25,both
13883,58,1050 Creed Ave,,Lebanon,97355,2019-12-13,2019-12-16,both
13886,9,4000 Krueger Drive,,Burbank,91502,2019-10-23,2019-10-25,both
13887,14,5241 St. Andrews Way,,York,YO15,2019-10-19,2019-10-20,both
13894,9,4173 Wheel Ave.,,Lemon Grove,91945,2019-11-26,2019-11-26,both
13896,19,Heideweg 6446,,Salzgitter,38231,2019-10-03,2019-10-07,both
13924,79,3319 North 90th St,,Burien,98168,2019-12-31,2019-12-31,both
13928,9,535 La Salle Street,,Concord,94519,2020-02-05,2020-02-09,both
13945,79,6344 St Paul Way,,Tacoma,98403,2019-12-30,2020-01-04,both
13949,58,5317 Mission Drive,,Corvallis,97330,2019-12-22,2019-12-23,both
13951,64,7418 Jumping St.,,Rockhampton,4700,2019-08-19,2019-08-21,both
13961,50,2987 Wiget Lane,,Goulburn,2580,2019-09-02,2019-09-04,both
13975,1,6827 Glaze Dr.,,Calgary,T2P 2G8,2020-02-06,2020-02-11,both
14001,77,4487 Coldwater Drive,,Geelong,3220,2019-10-12,2019-10-12,both
14008,77,9618 San Rafael,,Melbourne,3000,2020-02-13,2020-02-18,both
14019,50,2391 St. Peter Court,,Matraville,2036,2019-08-25,2019-08-26,both
14028,64,2674 Ridge Circle,,Townsville,4810,2020-03-10,2020-03-10,both
14030,19,Rotthäuser Weg 15,,Frankfurt,60323,2020-02-03,2020-02-03,both
14034,9,9819 Anchor Court,,Berkeley,94704,2020-02-25,2020-02-27,both
14055,64,9969 Coldwater Drive,,Caloundra,4551,2019-12-26,2019-12-30,both
14056,50,7605 Mount Dr.,,Coffs Harbour,2450,2019-09-25,2019-09-25,both
14067,79,6979 Harvard Drive,,Puyallup,98371,2019-12-04,2019-12-06,both
14070,58,8769 Haven Drive,,W. Linn,97068,2019-11-19,2019-11-22,both
14083,50,9682 Concord,,Springwood,2777,2019-12-15,2019-12-16,both
14085,7,8047 Dover Drive,,Cliffside,V8Y 1L1,2019-12-16,2019-12-18,both
14097,9,466 E St.,,Burbank,91502,2020-02-14,2020-02-15,both
14098,7,6973 Elena,,Shawnee,V9B 2C3,2020-02-28,2020-03-01,both
14105,50,4976 Singingwood Court,,Port Macquarie,2444,2019-09-09,2019-09-11,both
14109,70,Im Himmelsweg 89,,Frankfurt am Main,60075,2019-11-10,2019-11-13,both
14149,50,5423 Los Gatos Ct.,,North Sydney,2055,2019-11-29,2019-12-02,both
14157,79,8646 Pleasant Circle,,Spokane,99202,2020-01-30,2020-02-01,both
14197,50,9436 Oakmead,,St. Leonards,2065,2019-10-17,2019-10-22,both
14217,9,1463 El Verano,,Downey,90241,2020-03-14,2020-03-14,both
14259,58,9637 Kenneth Ct,,Woodburn,97071,2020-02-19,2020-02-22,both
14266,50,4378 Westminster Place,,Port Macquarie,2444,2019-11-26,2019-11-28,both
14273,79,3384 Malibu Place,,Walla Walla,99362,2020-02-15,2020-02-16,both
14279,64,6935 Candle Dr,,Hervey Bay,4655,2019-10-17,2019-10-19,both
14321,9,7554 Grammercy Lane,,Concord,94519,2019-12-20,2019-12-24,both
14326,58,6645 Sunshine,,W. Linn,97068,2019-12-29,2020-01-03,both
14330,79,9208 St. Germain Lane,,Everett,98201,2020-01-25,2020-01-26,both
14339,9,1773 Royal Palm Lane,,Burbank,91502,2019-10-27,2019-11-01,both
14361,7,6715 North Park Court,,Haney,V2W 1W2,2020-01-04,2020-01-09,both
14369,64,3623 Bush Avenue,,Townsville,4810,2019-10-23,2019-10-24,both
14388,9,827 Near Dr.,,Burbank,91502,2020-01-26,2020-01-27,both
14400,9,7182 Benedict Ct,,Imperial Beach,91932,2019-09-05,2019-09-09,both
14404,77,2096 Blackwood Drive,,Melton,3337,2019-09-22,2019-09-23,both
14409,74,8128 Kane Circle,,Bountiful,84010,2020-02-07,2020-02-12,both
14412,50,2264 Story Lane,,Springwood,2777,2019-12-19,2019-12-23,both
14434,77,3608 Sinclair Avenue,,Sunbury,3429,2019-11-24,2019-11-24,both
14467,14,5723 C Wharton Way,,Oxford,OX1,2020-01-04,2020-01-05,both
14486,14,1828 Mt. Orange Place,,London,SW8 4BG,2020-01-07,2020-01-07,both
14489,77,2243 W St.,,Seaford,3198,2019-09-05,2019-09-08,both
14531,79,8225 Northridge Road,,Edmonds,98020,2019-12-31,2020-01-02,both
14545,77,3063 Blue Jay Drive,,Warrnambool,3280,2020-01-09,2020-01-14,both
14549,77,9413 Maria Vega Court,,Melton,3337,2020-01-23,2020-01-25,both
14561,77,213 Valencia Place,,Warrnambool,3280,2019-09-07,2019-09-08,both
14593,50,2479 Killdeer Court,,Rhodes,2138,2019-10-18,2019-10-18,both
14655,9,7622 Mayette Avenue,,Lincoln Acres,91950,2019-11-06,2019-11-10,both
14658,64,5486 Maria Vega Court,,Townsville,4810,2019-12-19,2019-12-23,both
14690,50,995 Roundtree Place,,Goulburn,2580,2020-03-03,2020-03-04,both
14709,66,8186 St. Michael Drive,#a,Findon,5023,2020-02-20,2020-02-20,both
14713,79,1465 Dover Drive,,Bremerton,98312,2019-12-16,2019-12-16,both
14727,50,6051 Bellows Ct,,Wollongong,2500,2020-01-01,2020-01-02,both
14740,9,4839 Belle Dr,,Berkeley,94704,2019-11-29,2019-12-03,both
14778,9,1248 Tanager Cir,,El Cajon,92020,2019-12-22,2019-12-24,both
14780,50,2015 Bella Avenue,,Port Macquarie,2444,2020-01-21,2020-01-24,both
14781,77,5444 Bohon Circle,,Melbourne,3000,2020-02-04,2020-02-04,both
14787,9,1386 Eastgate,,Torrance,90505,2020-02-22,2020-02-24,both
14800,9,6299 Elmonte Drive,,Novato,94947,2019-11-03,2019-11-04,both
14827,50,9407 StandingView Dr. Ave,,Darlinghurst,2010,2019-12-01,2019-12-05,both
14830,9,5025 North Star Dr,,Bellflower,90706,2019-12-09,2019-12-11,both
14862,50,1833 Olympic Drive,,Wollongong,2500,2019-11-26,2019-12-01,both
14866,64,230 Daisy Way,,Brisbane,4000,2019-09-22,2019-09-25,both
14879,58,5092 Second Street,,Woodburn,97071,2020-02-04,2020-02-05,both
14898,14,6516 Beauer Lane,,Lancaster,LA1 1LN,2019-10-07,2019-10-10,both
14903,9,2315 B Way,,Lemon Grove,91945,2019-12-05,2019-12-10,both
14909,14,"110, boulevard Beau Marchais",,Gateshead,GA10,2019-11-25,2019-11-27,both
14914,14,4179 Green St.,,W. York,BD1 4SJ,2019-10-13,2019-10-15,both
14927,50,7202 Sun View Court,,Lane Cove,1597,2020-02-17,2020-02-19,both
14933,64,8310 MountainAire Pkwy.,,Gold Coast,4217,2019-09-24,2019-09-25,both
14955,50,4298 Chestnut Ave.,,Lavender Bay,2060,2019-12-28,2019-12-28,both
14990,50,9668 Fieldbrook Pl,,Wollongong,2500,2019-11-02,2019-11-05,both
14994,50,3596 Kingsford Dr.,,Coffs Harbour,2450,2020-01-30,2020-02-03,both
15005,9,2625 Poncho St,,Mill Valley,94941,2019-11-25,2019-11-29,both
15015,9,102 Vista Place,,Santa Monica,90401,2020-01-14,2020-01-16,both
15033,79,3727 Duck Horn Court,,Walla Walla,99362,2019-12-10,2019-12-12,both
15037,9,1083 W. Hook Road,,Los Angeles,90012,2019-11-15,2019-11-18,both
15047,9,1510 Bidwell Street,,Colma,94014,2020-02-13,2020-02-16,both
15071,9,3824 Birch Bark Rd,,El Cajon,92020,2020-02-01,2020-02-02,both
15078,64,1631 Via Cordona,,Townsville,4810,2020-01-20,2020-01-22,both
15108,50,7401 Las Palmas,,Sydney,1002,2020-01-01,2020-01-04,both
15137,71,5522 Roundtree Place,,Hobart,7001,2019-11-21,2019-11-24,both
15160,9,4659 Cape Cod Way,,Concord,94519,2019-12-25,2019-12-27,both
15166,77,3620 Temple Drive,,Cranbourne,3977,2019-12-18,2019-12-20,both
15167,66,5522 Deer Ridge Way,,Cloverdale,6105,2020-03-02,2020-03-04,both
15169,14,2168 Reading Drive,,York,Y03 4TN,2019-08-23,2019-08-27,both
15172,9,1082 Crivello Avenue,,Glendale,91203,2020-02-07,2020-02-12,both
15173,66,6954 Ranch Road,,Cloverdale,6105,2019-12-03,2019-12-04,both
15183,77,5267 Mt. Tri-state Court,,Sunbury,3429,2020-02-26,2020-02-26,both
15198,9,1336 Terrace Road,,Berkeley,94704,2020-01-20,2020-01-20,both
15209,64,7297 Kaywood Drive,,East Brisbane,4169,2019-11-27,2019-11-29,both
15257,53,Unter Linden 942,,Leipzig,04139,2019-11-30,2019-11-30,both
15264,50,2612 Berry Dr,,Matraville,2036,2019-09-16,2019-09-17,both
15270,50,4845 Lighthouse Way,,Goulburn,2580,2020-01-26,2020-01-27,both
15311,50,4921 Oakwood Circle,,Malabar,2036,2020-03-07,2020-03-11,both
15321,79,3874 Claudia Court,,Walla Walla,99362,2020-02-29,2020-03-04,both
15337,50,290 Reed Way,,Malabar,2036,2019-09-25,2019-09-30,both
15342,50,8903 Summertime Dr.,,Milsons Point,2061,2020-01-05,2020-01-08,both
15352,77,8398 Mt. Hood Circle,,Melton,3337,2019-11-26,2019-11-28,both
15379,64,5191 Fishy Lane,,Townsville,4810,2020-02-19,2020-02-23,both
15402,70,Helsenbergbogen 6,,Neunkirchen,66578,2019-09-10,2019-09-13,both
15405,7,3445 Fine Drive,,Sooke,V0,2020-03-13,2020-03-17,both
15412,64,7800 Corrinne Court,,East Brisbane,4169,2019-09-05,2019-09-08,both
15451,64,3245 Vista Oak Dr.,,Caloundra,4551,2020-02-08,2020-02-12,both
15475,9,4044 Pine Creek Way,,Grossmont,91941,2019-12-03,2019-12-07,both
15498,77,1832 RiverRock Dr,,Warrnambool,3280,2019-12-31,2020-01-04,both
15502,64,8200 Showtime Court,,Brisbane,4000,2019-08-24,2019-08-27,both
15505,77,1162 Relief Valley Ct,,Seaford,3198,2020-01-26,2020-01-31,both
15509,79,764 Quail Court,,Sedro Woolley,98284,2020-01-15,2020-01-18,both
15520,50,609 Power Ave.,,Milsons Point,2061,2020-03-08,2020-03-12,both
15526,64,6705 Tweed Lane,,Caloundra,4551,2019-10-10,2019-10-11,both
15540,77,3972 Almond Drive,,Melbourne,3000,2020-03-10,2020-03-12,both
15548,14,5241 St. Andrews Way,,Cambridge,CB4 4BZ,2020-03-09,2020-03-10,both
15569,19,Rykestr 8295,,Hamburg,22001,2020-01-17,2020-01-21,both
15587,79,4679 Duke Way,,Walla Walla,99362,2019-12-10,2019-12-10,both
15593,8,Kampstr 9859,,Ingolstadt,85049,2019-12-27,2019-12-30,both
15598,50,3537 Pheasant Circle,,Coffs Harbour,2450,2019-10-29,2019-10-29,both
15608,50,971 Harness Circle,,Milsons Point,2061,2020-02-29,2020-03-03,both
15611,58,463 Ahneita Dr,,Milwaukie,97222,2020-01-12,2020-01-15,both
15624,79,7512 Sanford Street,,Issaquah,98027,2019-10-21,2019-10-21,both
15670,50,2753 Galloway Dr.,,Malabar,2036,2019-11-30,2019-12-01,both
15700,64,5484 Viking Dr,,Hawthorne,4171,2019-09-04,2019-09-04,both
15704,9,3743 Greenbelt Way,,La Jolla,92806,2020-02-11,2020-02-16,both
15754,14,1061 Carzino Ct,,Bracknell,RG12 8TB,2019-11-01,2019-11-04,both
15819,9,6189 Mt. McKinley Ct,,Chula Vista,91910,2020-02-22,2020-02-22,both
15823,77,1265 Orchard Ln,,Sunbury,3429,2020-02-08,2020-02-12,both
15834,9,2603 Brenda Circle,,Bellflower,90706,2020-01-28,2020-01-31,both
15837,64,685 St. Peter Court,,Gold Coast,4217,2019-11-15,2019-11-19,both
15838,77,5126 La Corte Bonita,,Melton,3337,2019-12-21,2019-12-24,both
15840,9,8370 Merry Circle,,Bellflower,90706,2019-11-29,2019-11-30,both
15843,79,4138 Pine Creek Way,,Burien,98168,2019-12-13,2019-12-18,both
15852,9,9784 Mellowood Street,,Coronado,92118,2019-11-08,2019-11-10,both
15854,64,3767 View Dr.,,Rockhampton,4700,2020-02-16,2020-02-18,both
15885,7,1702 Vista,,N. Vancouver,V7L 4J4,2020-01-15,2020-01-18,both
15898,79,2383 Mt. Davidson Court,,Lynnwood,98036,2020-02-20,2020-02-24,both
15915,77,1915 Standing Grove Dr.,,Warrnambool,3280,2019-09-15,2019-09-16,both
15949,79,6793 Almond Street,,Redmond,98052,2020-02-10,2020-02-13,both
15955,20,Buergermeister-ulrich-str 098,,Paderborn,33041,2019-12-27,2019-12-30,both
15964,79,8461 Everett Ct,,Redmond,98052,2020-03-11,2020-03-16,both
15988,14,6957 Olivewood Ct.,,Oxon,OX16 8RS,2019-09-17,2019-09-22,both
16008,9,4645 Mehaffey Way,,Colma,94014,2020-01-14,2020-01-14,both
16025,64,7305 Humphrey Drive,,East Brisbane,4169,2019-08-22,2019-08-26,both
16083,79,1867 Blue Ridge Dr,,Marysville,98270,2020-03-15,2020-03-20,both
16100,50,6615 Camel Place,,Wollongong,2500,2020-03-09,2020-03-12,both
16112,9,4817 Gate Drive,,Concord,94519,2019-11-05,2019-11-09,both
16125,9,6272 Maywood Ln,,Daly City,94015,2020-03-23,2020-03-26,both
16147,66,8857 Sunshine,,Perth,6006,2020-02-24,2020-02-24,both
16161,9,9620 Fallbrook Road,,Berkeley,94704,2019-10-28,2019-10-31,both
16176,14,8028 3910th Avenue,,Woolston,WA1 4SY,2019-11-18,2019-11-18,both
16201,9,121 Keith Court,,West Covina,91791,2020-02-01,2020-02-06,both
16229,53,Helsenbergbogen 6,,Paderborn,33098,2020-01-24,2020-01-26,both
16244,7,2332 Treat Blvd,,Royal Oak,V8X,2019-09-11,2019-09-13,both
16262,58,3187 Westwood Court,,W. Linn,97068,2020-01-19,2020-01-19,both
16268,50,3340 Baywood Drive,,Goulburn,2580,2019-12-29,2019-12-31,both
16270,9,5455 Granola Dr,,Downey,90241,2020-02-12,2020-02-16,both
16296,9,874 Olivera Road,,Concord,94519,2020-02-06,2020-02-10,both
16297,64,1592 Working Drive,,Caloundra,4551,2020-01-24,2020-01-29,both
16299,7,9397 N. 8th Street,,Metchosin,V9,2019-10-10,2019-10-12,both
16330,9,3740 Azalea Avenue,,El Cajon,92020,2019-09-19,2019-09-20,both
16349,79,3700 Lane Way,,Burien,98168,2019-11-11,2019-11-12,both
16371,7,6828 Willow Pass Road,#5,Langford,V9,2020-01-12,2020-01-16,both
16399,14,1061 Carzino Ct,,Kirkby,KB9,2020-01-02,2020-01-05,both
16404,9,460 Almond Avve,,Torrance,90505,2020-01-26,2020-01-29,both
16407,14,8539 Glaze Dr.,,London,W10 6BL,2019-10-31,2019-11-02,both
16430,14,4766 Palm Ave,,Kirkby,KB9,2020-01-30,2020-02-02,both
16433,77,244 Rivewview,,Bendigo,3550,2019-09-08,2019-09-11,both
16438,19,Marienplatz 22225,,Kassel,34117,2019-10-14,2019-10-19,both
16443,7,7503 Sheffield Place,# 19,Shawnee,V9B 2C3,2019-12-13,2019-12-14,both
16539,77,2020 Bell Dr.,,Melton,3337,2019-09-13,2019-09-16,both
16576,9,666 Lafayette Street,,Oakland,94611,2020-03-10,2020-03-13,both
16591,58,9464 Virginia Hills,,Lake Oswego,97034,2020-01-11,2020-01-12,both
16608,50,8901 Fourth Street,,Malabar,2036,2020-02-04,2020-02-09,both
16622,9,5370 Adobe Drive,,Mill Valley,94941,2020-02-12,2020-02-17,both
16629,9,7933 Ashwood Dr,,Lincoln Acres,91950,2019-10-10,2019-10-13,both
16643,14,1926 Fish Dr.,,Birmingham,B29 6SL,2019-09-24,2019-09-26,both
16657,14,3168 True Drive,#118,Billericay,CM11,2019-09-25,2019-09-30,both
16663,58,3407 Oak Brook Place,,Lake Oswego,97034,2019-09-03,2019-09-08,both
16688,14,9246 Westminster Pl,,Wokingham,RG41 1QW,2020-03-02,2020-03-07,both
16694,77,3796 Keller Ridge,,Seaford,3198,2020-03-06,2020-03-08,both
16731,14,7370 Mission Drive,,Oxon,OX16 8RS,2020-01-03,2020-01-05,both
16744,14,7289 Brookview Dr.,,Watford,WA3,2019-10-30,2019-11-03,both
16752,7,4082 Shell Ct,,Shawnee,V9B 2C3,2019-09-15,2019-09-16,both
16757,9,24 San Vincente Drive,,Lakewood,90712,2020-02-19,2020-02-22,both
16775,14,4188 Green Valley Road,,Cambridge,CB4 4BZ,2020-02-21,2020-02-26,both
16788,77,7435 Ricardo,,Melton,3337,2020-02-19,2020-02-24,both
16797,9,9622 Precipice Court,,Burbank,91502,2019-10-30,2019-11-02,both
16921,19,Galeriestr 6819,,Duesseldorf,40605,2020-02-15,2020-02-20,both
16926,14,37 Amaranth Way,,Warrington,WA1,2019-10-07,2019-10-11,both
16927,58,5458 Birchwood,,Lake Oswego,97034,2020-01-29,2020-01-31,both
16955,77,2702 Alan Dr.,,Bendigo,3550,2019-09-15,2019-09-19,both
16957,79,1534 Land Ave,,Bremerton,98312,2020-01-14,2020-01-18,both
16967,66,710 Longbrook Way,,Perth,6006,2020-02-13,2020-02-16,both
16971,20,Essener Straße 82,,Frankfurt am Main,60082,2019-12-09,2019-12-09,both
16978,7,6693 Ryan Rd,,Oak Bay,V8P,2020-02-11,2020-02-11,both
16987,9,9431 College Blvd,,Bellflower,90706,2020-01-06,2020-01-09,both
16988,79,325 Meager Dr,,Renton,98055,2019-10-07,2019-10-07,both
16997,7,6052 Sandy Way,,Haney,V2W 1W2,2020-01-07,2020-01-08,both
17000,14,3410 Meadowbrook Dr.,,London,SW8 1XD,2019-11-27,2019-11-30,both
17002,9,4903 Lemonwood Drive,,Coronado,92118,2020-02-27,2020-02-28,both
17004,77,408 Listing Ct.,,Cranbourne,3977,2020-02-16,2020-02-19,both
17007,79,9389 RaceCourt,,Puyallup,98371,2020-03-18,2020-03-21,both
17009,14,1312 Skycrest Drive,,Lancaster,LA1 1LN,2019-12-16,2019-12-16,both
17017,9,1277 Juniper Drive,,West Covina,91791,2019-11-25,2019-11-26,both
17086,9,5405 Glenellen Court,,Long Beach,90802,2019-10-11,2019-10-14,both
17092,7,1133 Fillet Ave,,N. Vancouver,V7L 4J4,2019-09-15,2019-09-15,both
17148,7,2552 Weatherly Drive,,Vancouver,V7L 4J4,2019-12-25,2019-12-30,both
17155,58,8660 San Vincente Drive,,Lebanon,97355,2020-01-22,2020-01-26,both
17167,79,7419 Heights Avenue,,Sedro Woolley,98284,2019-10-04,2019-10-05,both
17187,9,9809 Baltic Sea Ct,,Woodland Hills,91364,2019-11-16,2019-11-20,both
17189,64,6127 Lilly Lane,,Gold Coast,4217,2019-12-21,2019-12-21,both
17235,50,927 Live Oak Ave.,#119,Coffs Harbour,2450,2020-01-02,2020-01-02,both
17243,77,9315 Green Valley Road,,Sunbury,3429,2019-11-23,2019-11-26,both
17293,8,Altendorfer Straße 70,,Hof,95010,2020-01-22,2020-01-25,both
17298,58,5811 Hillcrest,,Corvallis,97330,2019-12-04,2019-12-05,both
17306,14,3817 Green Hill Rd.,,London,E17 6JF,2019-10-11,2019-10-15,both
17315,79,938 San Ysidro Court,,Olympia,98501,2020-03-08,2020-03-12,both
17388,50,6478 Pierce Ct,,Newcastle,2300,2020-03-19,2020-03-24,both
17391,9,3558 Pebble Glen Drive,# 214,West Covina,91791,2020-03-07,2020-03-08,both
17401,7,546 Leonard Ct,,Newton,V2M1N7,2019-09-16,2019-09-19,both
17405,79,2082 Satin Court,,Tacoma,98403,2020-03-14,2020-03-16,both
17431,79,7422 Roseann Drive,,Yakima,98901,2020-03-18,2020-03-22,both
17481,50,5464 Janin Pl.,,Newcastle,2300,2019-10-19,2019-10-21,both
17493,64,8534 Willow Pass Road,,Hawthorne,4171,2019-09-11,2019-09-14,both
17499,77,5493 Gonzalez Ct,Unit C,Warrnambool,3280,2020-03-16,2020-03-16,both
17571,19,Buergermeister-ulrich-str 4499,,Frankfurt,60323,2019-10-20,2019-10-20,both
17574,50,3528 Sweetwater Drive,Unit A,North Sydney,2055,2019-09-24,2019-09-25,both
17575,77,9100 Main Street,,Warrnambool,3280,2019-10-18,2019-10-18,both
17579,9,4943 Lightwood Drive,,Santa Monica,90401,2019-12-18,2019-12-21,both
17586,79,3250 Golden Meadow Dr.,,Bremerton,98312,2020-03-21,2020-03-22,both
17590,50,1930 Many Lane,,Coffs Harbour,2450,2020-02-10,2020-02-12,both
17593,58,8829 Concord,,Milwaukie,97222,2020-02-12,2020-02-17,both
17616,77,8831 Versailles Pl.,,Geelong,3220,2019-12-01,2019-12-02,both
17631,14,3477 Mt. Washington Way,,London,SW8 1XD,2020-03-05,2020-03-05,both
17636,8,Helsenbergbogen 2,,Frankfurt,91480,2019-09-21,2019-09-21,both
17660,50,9627 Kendall Rd,,Port Macquarie,2444,2020-03-17,2020-03-21,both
17669,9,4827 San Marino Ct,Unit H103,Redwood City,94063,2019-11-27,2019-11-27,both
17698,77,4992 Yorba Linda,,Sunbury,3429,2020-01-24,2020-01-28,both
17718,9,9104 Melody Drive,,Long Beach,90802,2019-10-23,2019-10-28,both
17760,66,6071 Mi Casa Court,,Cloverdale,6105,2019-12-30,2019-12-31,both
17773,77,342 San Simeon,,South Melbourne,3205,2019-10-14,2019-10-14,both
17791,9,8299 Darlene Drive,,Burlingame,94010,2020-01-02,2020-01-02,both
17795,64,1597 Vista Del Sol,,Brisbane,4000,2019-12-06,2019-12-06,both
17832,9,7271 Anyway St,,Mill Valley,94941,2020-03-08,2020-03-12,both
17843,9,649 Hoke Dr,,Santa Monica,90401,2020-01-27,2020-01-31,both
17851,77,49 Monetary Way,,Cranbourne,3977,2020-02-07,2020-02-09,both
17852,64,6929 Citrus Ave.,,East Brisbane,4169,2020-03-09,2020-03-12,both
17878,79,8650 Branch Street,,Issaquah,98027,2019-09-03,2019-09-05,both
17890,79,8945 Euclid Ave.,,Seattle,98104,2020-01-13,2020-01-16,both
17898,77,1798 Norfolk Rd,,Cranbourne,3977,2019-10-25,2019-10-28,both
17906,14,1936 Balance Ct,,Billericay,CM11,2019-10-17,2019-10-19,both
17958,50,9448 San Marino Ct.,,Darlinghurst,2010,2019-12-03,2019-12-08,both
17999,53,Holzstr 4222,,Hannover,30601,2019-10-21,2019-10-22,both
18007,58,9979 Sundance Dr.,,Beaverton,97005,2019-12-20,2019-12-23,both
18015,50,7281 Barberry Court,,Wollongong,2500,2019-09-27,2019-10-02,both
18024,77,3162 Chaucer Drive,,Bendigo,3550,2019-11-14,2019-11-19,both
18037,50,2748 Anyway St.,,Darlinghurst,2010,2020-01-31,2020-02-01,both
18045,14,6939 Hilltop Dr.,,Peterborough,PB12,2019-10-28,2019-10-28,both
18048,14,7650 Central Blvd,,Leeds,LE18,2019-09-11,2019-09-15,both
18086,7,6720 Primrose Dr.,,Haney,V2W 1W2,2019-09-17,2019-09-19,both
18094,7,2061 Normal Ave.,,Westminster,V3L 1E7,2020-01-25,2020-01-27,both
18151,77,6529 Buena Vista,,Cranbourne,3977,2020-02-14,2020-02-18,both
18162,64,1485 La Vista Avenue,,Brisbane,4000,2019-11-27,2019-11-29,both
18171,53,Zur Lindung 6,,Solingen,42651,2020-02-07,2020-02-08,both
18211,9,6810 San Vincente Drive,,Mill Valley,94941,2020-01-16,2020-01-18,both
18214,7,1256 Orangewood Ave.,,Port Hammond,V6B 3P7,2019-11-15,2019-11-17,both
18221,9,8986 Wildewood Dr.,,Redwood City,94063,2019-11-16,2019-11-19,both
18245,9,6878 Dublin,,Burlingame,94010,2020-02-13,2020-02-14,both
18248,9,3432 White Pl.,,Redwood City,94063,2019-11-11,2019-11-14,both
18261,14,2505 Maywood Ln.,,Billericay,CM11,2020-02-13,2020-02-17,both
18273,8,Wolfgangstraße 18,,Frankfurt,91480,2019-12-09,2019-12-13,both
18298,66,253 Merry Drive,,Perth,6006,2019-12-08,2019-12-12,both
18368,9,9069 Muir Road,,Downey,90241,2019-10-28,2019-10-29,both
18379,79,525 Sea Point Way,,Tacoma,98403,2019-10-30,2019-11-04,both
18383,14,1796 Hamlet,,York,Y03 4TN,2020-02-25,2020-02-28,both
18391,9,565 Oeffler Ln.,,Lemon Grove,91945,2019-12-03,2019-12-04,both
18394,58,3769 Green Tea Drive,,Milwaukie,97222,2019-11-24,2019-11-28,both
18404,58,1627 Ashford Court,,Milwaukie,97222,2019-08-20,2019-08-25,both
18427,14,2732 Frisbie Ct.,,Liverpool,L4 4HB,2019-08-20,2019-08-24,both
18434,77,4536 Killdeer Court,,Geelong,3220,2020-01-25,2020-01-29,both
18444,8,Pappelallee 400,,Grevenbroich,41485,2019-10-01,2019-10-05,both
18469,64,7305 Ten Penny Lane,,Hervey Bay,4655,2020-02-07,2020-02-12,both
18488,14,5170 Isabel Dr,,London,W1N 9FA,2019-10-24,2019-10-26,both
18492,77,7964 Gentrytown Drive,,Sunbury,3429,2019-09-19,2019-09-21,both
18513,70,Potsdamer Straße 646,,Saarbrücken,66001,2020-02-09,2020-02-13,both
18516,50,3726 Northridge Drive,,Coffs Harbour,2450,2019-09-18,2019-09-18,both
18528,50,5927 Rainbow Dr,,Milsons Point,2061,2019-10-09,2019-10-12,both
18542,64,8811 The Trees Dr.,,East Brisbane,4169,2019-09-20,2019-09-22,both
18557,9,3823 Birch Bark Dr,,Novato,94947,2019-12-09,2019-12-10,both
18564,50,8335 Elm Rd.,,Rhodes,2138,2019-09-18,2019-09-20,both
18580,79,4077 Roxbury Drive,,Edmonds,98020,2020-03-07,2020-03-12,both
18584,8,Heiderplatz 948,,Ingolstadt,85049,2019-08-25,2019-08-27,both
18607,79,3043 Rock Creek Pl.,,Marysville,98270,2020-03-16,2020-03-19,both
18628,9,8827 Bidwell Street,,San Francisco,94109,2020-01-18,2020-01-23,both
18656,9,9081 Texas Way,# A5,Santa Cruz,95062,2019-10-03,2019-10-07,both
18667,7,6131 Orangewood Court,,Metchosin,V9,2020-02-26,2020-03-02,both
18676,53,Potsdamer Straße 539,,Bottrop,46236,2019-12-18,2019-12-23,both
18694,14,3831 Frigate Ct,,Oxford,OX14 4SE,2020-02-08,2020-02-11,both
18700,79,9191 Camelback Ct.,,Olympia,98501,2019-09-03,2019-09-04,both
18711,50,5167 Condor Place,,North Sydney,2055,2019-09-22,2019-09-24,both
18720,79,6374 St. Germain Lane,,Yakima,98901,2020-03-11,2020-03-12,both
18728,79,433 Marsh Drive,,Bremerton,98312,2019-12-28,2020-01-01,both
18740,50,1956 Pine Drive,,Matraville,2036,2019-09-06,2019-09-08,both
18746,79,9938 Eastgate Lane,,Bremerton,98312,2020-01-23,2020-01-26,both
18794,9,473 Heather Road,,Concord,94519,2019-12-02,2019-12-04,both
18809,50,6398 Joyce Dr,,Rhodes,2138,2019-10-31,2019-11-02,both
